hex,name,Red,Green,Blue,Family,Link,Source
#fdbe02,Mango,253,190,2,,https://encycolorpedia.com/fdbe02,encycolorpedia
#96ff00,Mango green,150,255,0,,https://encycolorpedia.com/96ff00,encycolorpedia
#ff8243,Mango Tango,255,130,67,,https://encycolorpedia.com/ff8243,encycolorpedia
#e7c9a9,Manila,231,201,169,,https://encycolorpedia.com/e7c9a9,encycolorpedia
#74c365,Mantis,116,195,101,,https://encycolorpedia.com/74c365,encycolorpedia
#bb9351,Maple syrup,187,147,81,,https://encycolorpedia.com/bb9351,encycolorpedia
#880085,Mardi Gras,136,0,133,,https://encycolorpedia.com/880085,encycolorpedia
#f2d930,Margarine,242,217,48,,https://encycolorpedia.com/f2d930,encycolorpedia
#b0c24a,Margarita,176,194,74,,https://encycolorpedia.com/b0c24a,encycolorpedia
#eaa221,Marigold,234,162,33,,https://encycolorpedia.com/eaa221,encycolorpedia
#5e2824,Maroon (Shrimp brown) (Ebicha),94,40,36,,https://encycolorpedia.com/5e2824,encycolorpedia
#b03060,Maroon (X11),176,48,96,,https://encycolorpedia.com/b03060,encycolorpedia
#e0b0ff,Mauve,224,176,255,,https://encycolorpedia.com/e0b0ff,encycolorpedia
#915f6d,Mauve taupe,145,95,109,,https://encycolorpedia.com/915f6d,encycolorpedia
#ef98aa,Mauvelous,239,152,170,,https://encycolorpedia.com/ef98aa,encycolorpedia
#47abcc,Maximum blue,71,171,204,,https://encycolorpedia.com/47abcc,encycolorpedia
#30bfbf,Maximum blue green,48,191,191,,https://encycolorpedia.com/30bfbf,encycolorpedia
#acace6,Maximum blue purple,172,172,230,,https://encycolorpedia.com/acace6,encycolorpedia
#5e8c31,Maximum green,94,140,49,,https://encycolorpedia.com/5e8c31,encycolorpedia
#d9e650,Maximum green yellow,217,230,80,,https://encycolorpedia.com/d9e650,encycolorpedia
#ff5b00,Maximum orange,255,91,0,,https://encycolorpedia.com/ff5b00,encycolorpedia
#733380,Maximum purple,115,51,128,,https://encycolorpedia.com/733380,encycolorpedia
#d92121,Maximum red,217,33,33,,https://encycolorpedia.com/d92121,encycolorpedia
#a63a79,Maximum red purple,166,58,121,,https://encycolorpedia.com/a63a79,encycolorpedia
#fafa37,Maximum yellow,250,250,55,,https://encycolorpedia.com/fafa37,encycolorpedia
#f2ba49,Maximum yellow red,242,186,73,,https://encycolorpedia.com/f2ba49,encycolorpedia
#4c9141,May green,76,145,65,,https://encycolorpedia.com/4c9141,encycolorpedia
#73c2fb,Maya blue,115,194,251,,https://encycolorpedia.com/73c2fb,encycolorpedia
#e5b73b,Meat brown,229,183,59,,https://encycolorpedia.com/e5b73b,encycolorpedia
#f9906f,Meat-color (Shishi-iro),249,144,111,,https://encycolorpedia.com/f9906f,encycolorpedia
#66ddaa,Medium aquamarine,102,221,170,,https://encycolorpedia.com/66ddaa,encycolorpedia
#0000cd,Medium blue,0,0,205,,https://encycolorpedia.com/0000cd,encycolorpedia
#e2062c,Medium candy apple red,226,6,44,,https://encycolorpedia.com/e2062c,encycolorpedia
#af4035,Medium carmine,175,64,53,,https://encycolorpedia.com/af4035,encycolorpedia
#f3e5ab,Medium champagne,243,229,171,,https://encycolorpedia.com/f3e5ab,encycolorpedia
#c93756,Medium crimson (dye) (Nakabeni),201,55,86,,https://encycolorpedia.com/c93756,encycolorpedia
#35096,Medium electric blue,53,9,6,,https://encycolorpedia.com/#35096,encycolorpedia
#1c352d,Medium jungle green,28,53,45,,https://encycolorpedia.com/1c352d,encycolorpedia
#dda0dd,Medium lavender magenta,221,160,221,,https://encycolorpedia.com/dda0dd,encycolorpedia
#ba55d3,Medium orchid,186,85,211,,https://encycolorpedia.com/ba55d3,encycolorpedia
#0067a5,Medium Persian blue,0,103,165,,https://encycolorpedia.com/0067a5,encycolorpedia
#9370db,Medium purple,147,112,219,,https://encycolorpedia.com/9370db,encycolorpedia
#bb3385,Medium red-violet,187,51,133,,https://encycolorpedia.com/bb3385,encycolorpedia
#aa4069,Medium ruby,170,64,105,,https://encycolorpedia.com/aa4069,encycolorpedia
#3cb371,Medium sea green,60,179,113,,https://encycolorpedia.com/3cb371,encycolorpedia
#80daeb,Medium sky blue,128,218,235,,https://encycolorpedia.com/80daeb,encycolorpedia
#7b68ee,Medium slate blue,123,104,238,,https://encycolorpedia.com/7b68ee,encycolorpedia
#c9dc87,Medium spring bud,201,220,135,,https://encycolorpedia.com/c9dc87,encycolorpedia
#00fa9a,Medium spring green,0,250,154,,https://encycolorpedia.com/00fa9a,encycolorpedia
#48d1cc,Medium turquoise,72,209,204,,https://encycolorpedia.com/48d1cc,encycolorpedia
#d9603b,Medium vermilion,217,96,59,,https://encycolorpedia.com/d9603b,encycolorpedia
#c71585,Medium violet-red,199,21,133,,https://encycolorpedia.com/c71585,encycolorpedia
#fdbcb4,Melancholy,253,188,180,,https://encycolorpedia.com/fdbcb4,encycolorpedia
#f8b878,Mellow apricot,248,184,120,,https://encycolorpedia.com/f8b878,encycolorpedia
#febaad,Melon,254,186,173,,https://encycolorpedia.com/febaad,encycolorpedia
#c1f9a2,Menthol,193,249,162,,https://encycolorpedia.com/c1f9a2,encycolorpedia
#32527b,Metallic blue,50,82,123,,https://encycolorpedia.com/32527b,encycolorpedia
#a97142,Metallic bronze,169,113,66,,https://encycolorpedia.com/a97142,encycolorpedia
#ac4313,Metallic brown,172,67,19,,https://encycolorpedia.com/ac4313,encycolorpedia
#2960,Metallic green,41,96,0,,https://encycolorpedia.com/#2960,encycolorpedia
#da680f,Metallic orange,218,104,15,,https://encycolorpedia.com/da680f,encycolorpedia
#eda6c4,Metallic pink,237,166,196,,https://encycolorpedia.com/eda6c4,encycolorpedia
#a62c2b,Metallic red,166,44,43,,https://encycolorpedia.com/a62c2b,encycolorpedia
#0a7e8c,Metallic Seaweed,10,126,140,,https://encycolorpedia.com/0a7e8c,encycolorpedia
#9c7c38,Metallic Sunburst,156,124,56,,https://encycolorpedia.com/9c7c38,encycolorpedia
#5b0a91,Metallic violet,91,10,145,,https://encycolorpedia.com/5b0a91,encycolorpedia
#fdcc0d,Metallic yellow,253,204,13,,https://encycolorpedia.com/fdcc0d,encycolorpedia
#e4007c,Mexican pink,228,0,124,,https://encycolorpedia.com/e4007c,encycolorpedia
#00a2ed,Microsoft blue,0,162,237,,https://encycolorpedia.com/00a2ed,encycolorpedia
#0078d7,Microsoft Edge blue,0,120,215,,https://encycolorpedia.com/0078d7,encycolorpedia
#7db700,Microsoft green,125,183,0,,https://encycolorpedia.com/7db700,encycolorpedia
#f04e1f,Microsoft red,240,78,31,,https://encycolorpedia.com/f04e1f,encycolorpedia
#fdb900,Microsoft yellow,253,185,0,,https://encycolorpedia.com/fdb900,encycolorpedia
#7ed4e6,Middle blue,126,212,230,,https://encycolorpedia.com/7ed4e6,encycolorpedia
#8dd9cc,Middle blue green,141,217,204,,https://encycolorpedia.com/8dd9cc,encycolorpedia
#8b72be,Middle blue purple,139,114,190,,https://encycolorpedia.com/8b72be,encycolorpedia
#4d8c57,Middle green,77,140,87,,https://encycolorpedia.com/4d8c57,encycolorpedia
#acbf60,Middle green yellow,172,191,96,,https://encycolorpedia.com/acbf60,encycolorpedia
#8b8680,Middle grey,139,134,128,,https://encycolorpedia.com/8b8680,encycolorpedia
#d982b5,Middle purple,217,130,181,,https://encycolorpedia.com/d982b5,encycolorpedia
#e58e73,Middle red,229,142,115,,https://encycolorpedia.com/e58e73,encycolorpedia
#a55353,Middle red purple,165,83,83,,https://encycolorpedia.com/a55353,encycolorpedia
#ffeb00,Middle yellow,255,235,0,,https://encycolorpedia.com/ffeb00,encycolorpedia
#ecb176,Middle yellow red,236,177,118,,https://encycolorpedia.com/ecb176,encycolorpedia
#702670,Midnight,112,38,112,,https://encycolorpedia.com/702670,encycolorpedia
#00468c,Midnight blue,0,70,140,,https://encycolorpedia.com/00468c,encycolorpedia
#191970,Midnight blue,25,25,112,,https://encycolorpedia.com/191970,encycolorpedia
#4953,Midnight green (eagle green),73,83,0,,https://encycolorpedia.com/#4953,encycolorpedia
#ffc40c,Mikado yellow,255,196,12,,https://encycolorpedia.com/ffc40c,encycolorpedia
#fdfff5,Milk,253,255,245,,https://encycolorpedia.com/fdfff5,encycolorpedia
#84563c,Milk chocolate,132,86,60,,https://encycolorpedia.com/84563c,encycolorpedia
#ffdae9,Mimi pink,255,218,233,,https://encycolorpedia.com/ffdae9,encycolorpedia
#e3f988,Mindaro,227,249,136,,https://encycolorpedia.com/e3f988,encycolorpedia
#36747d,Ming,54,116,125,,https://encycolorpedia.com/36747d,encycolorpedia
#f5e050,Minion yellow,245,224,80,,https://encycolorpedia.com/f5e050,encycolorpedia
#3eb489,Mint,62,180,137,,https://encycolorpedia.com/3eb489,encycolorpedia
#f5fffa,Mint cream,245,255,250,,https://encycolorpedia.com/f5fffa,encycolorpedia
#98ff98,Mint green,152,255,152,,https://encycolorpedia.com/98ff98,encycolorpedia
#bbb477,Misty moss,187,180,119,,https://encycolorpedia.com/bbb477,encycolorpedia
#ffe4e1,Misty rose,255,228,225,,https://encycolorpedia.com/ffe4e1,encycolorpedia
#bea493,Mocha,190,164,147,,https://encycolorpedia.com/bea493,encycolorpedia
#3aa8c1,Moonstone,58,168,193,,https://encycolorpedia.com/3aa8c1,encycolorpedia
#73a9c2,Moonstone blue,115,169,194,,https://encycolorpedia.com/73a9c2,encycolorpedia
#ae0c00,Mordant red 19,174,12,0,,https://encycolorpedia.com/ae0c00,encycolorpedia
#8da399,Morning blue,141,163,153,,https://encycolorpedia.com/8da399,encycolorpedia
#8b7d3a,Moss color (Koke-iro),139,125,58,,https://encycolorpedia.com/8b7d3a,encycolorpedia
#8a9a5b,Moss green,138,154,91,,https://encycolorpedia.com/8a9a5b,encycolorpedia
#30ba8f,Mountain Meadow,48,186,143,,https://encycolorpedia.com/30ba8f,encycolorpedia
#997a8d,Mountbatten pink,153,122,141,,https://encycolorpedia.com/997a8d,encycolorpedia
#5c544e,Mousy indigo (Ainezumi),92,84,78,,https://encycolorpedia.com/5c544e,encycolorpedia
#766980,Mousy wisteria (Fujinezumi),118,105,128,,https://encycolorpedia.com/766980,encycolorpedia
#18453b,MSU green,24,69,59,,https://encycolorpedia.com/18453b,encycolorpedia
#70543e,Mud,112,84,62,,https://encycolorpedia.com/70543e,encycolorpedia
#cb6649,Muddy brown (lit. the brown of a distant river) (Enshūcha),203,102,73,,https://encycolorpedia.com/cb6649,encycolorpedia
#306030,Mughal green,48,96,48,,https://encycolorpedia.com/306030,encycolorpedia
#c54b8c,Mulberry,197,75,140,,https://encycolorpedia.com/c54b8c,encycolorpedia
#c8509b,Mulberry (Crayola),200,80,155,,https://encycolorpedia.com/c8509b,encycolorpedia
#59292c,Mulberry dye (Kuwazome),89,41,44,,https://encycolorpedia.com/59292c,encycolorpedia
#c57f2e,Mulberry-dyed (Kuwazome),197,127,46,,https://encycolorpedia.com/c57f2e,encycolorpedia
#ffdb58,Mustard,255,219,88,,https://encycolorpedia.com/ffdb58,encycolorpedia
#cd7a00,Mustard brown,205,122,0,,https://encycolorpedia.com/cd7a00,encycolorpedia
#6e6e30,Mustard green,110,110,48,,https://encycolorpedia.com/6e6e30,encycolorpedia
#e1ad01,Mustard yellow,225,173,1,,https://encycolorpedia.com/e1ad01,encycolorpedia
#317873,Myrtle green,49,120,115,,https://encycolorpedia.com/317873,encycolorpedia
#d65282,Mystic,214,82,130,,https://encycolorpedia.com/d65282,encycolorpedia
#ad4379,Mystic maroon,173,67,121,,https://encycolorpedia.com/ad4379,encycolorpedia
#ff5500,Mystic red,255,85,0,,https://encycolorpedia.com/ff5500,encycolorpedia
#f6adc6,Nadeshiko pink,246,173,198,,https://encycolorpedia.com/f6adc6,encycolorpedia
#2a8000,Napier green,42,128,0,,https://encycolorpedia.com/2a8000,encycolorpedia
#fada5e,Naples yellow,250,218,94,,https://encycolorpedia.com/fada5e,encycolorpedia
#ffdead,Navajo white,255,222,173,,https://encycolorpedia.com/ffdead,encycolorpedia
#80,Navy blue,128,0,0,,https://encycolorpedia.com/#80,encycolorpedia
#191f45,Navy blue bellflower (Konkikyō),25,31,69,,https://encycolorpedia.com/191f45,encycolorpedia
#1b03a3,Neon blue,27,3,163,,https://encycolorpedia.com/1b03a3,encycolorpedia
#ffa343,Neon Carrot,255,163,67,,https://encycolorpedia.com/ffa343,encycolorpedia
#fe4164,Neon Fuchsia,254,65,100,,https://encycolorpedia.com/fe4164,encycolorpedia
#39ff14,Neon green,57,255,20,,https://encycolorpedia.com/39ff14,encycolorpedia
#214fc6,New Car,33,79,198,,https://encycolorpedia.com/214fc6,encycolorpedia
#d7837f,New York pink,215,131,127,,https://encycolorpedia.com/d7837f,encycolorpedia
#727472,Nickel,114,116,114,,https://encycolorpedia.com/727472,encycolorpedia
#5c4827,Nightingale-brown (greenish brown) (Uguisucha),92,72,39,,https://encycolorpedia.com/5c4827,encycolorpedia
#e4000f,Nintendo red,228,0,15,,https://encycolorpedia.com/e4000f,encycolorpedia
#a4dded,Non-photo blue,164,221,237,,https://encycolorpedia.com/a4dded,encycolorpedia
#59033,North Texas Green,89,3,3,,https://encycolorpedia.com/#59033,encycolorpedia
#e9ffdb,Nyanza,233,255,219,,https://encycolorpedia.com/e9ffdb,encycolorpedia
#4f42b5,Ocean Blue,79,66,181,,https://encycolorpedia.com/4f42b5,encycolorpedia
#0077be,Ocean boat blue,0,119,190,,https://encycolorpedia.com/0077be,encycolorpedia
#48bf91,Ocean green,72,191,145,,https://encycolorpedia.com/48bf91,encycolorpedia
#cc7722,Ochre,204,119,34,,https://encycolorpedia.com/cc7722,encycolorpedia
#ff4e20,Ochre (earthen yellow-red-brown) (Ōtan),255,78,32,,https://encycolorpedia.com/ff4e20,encycolorpedia
#be7f51,Ochre (lit. earthen yellow) (Ōdo-iro),190,127,81,,https://encycolorpedia.com/be7f51,encycolorpedia
#fd5240,Ogre Odor,253,82,64,,https://encycolorpedia.com/fd5240,encycolorpedia
#5e644f,Old bamboo color (Oitake-iro),94,100,79,,https://encycolorpedia.com/5e644f,encycolorpedia
#43302e,Old burgundy,67,48,46,,https://encycolorpedia.com/43302e,encycolorpedia
#cfb53b,Old gold,207,181,59,,https://encycolorpedia.com/cfb53b,encycolorpedia
#fdf5e6,Old lace,253,245,230,,https://encycolorpedia.com/fdf5e6,encycolorpedia
#796878,Old lavender,121,104,120,,https://encycolorpedia.com/796878,encycolorpedia
#673147,Old mauve,103,49,71,,https://encycolorpedia.com/673147,encycolorpedia
#8.67e+38,Old moss green,#NUM!,103,#NUM!,,https://encycolorpedia.com/67e+38,encycolorpedia
#c08081,Old rose,192,128,129,,https://encycolorpedia.com/c08081,encycolorpedia
#3,Olive Drab ,3,0,0,,https://encycolorpedia.com/#3,encycolorpedia
#7,Olive Drab ,7,0,0,,https://encycolorpedia.com/#7,encycolorpedia
#b5b35c,Olive green,181,179,92,,https://encycolorpedia.com/b5b35c,encycolorpedia
#9ab973,Olivine,154,185,115,,https://encycolorpedia.com/9ab973,encycolorpedia
#364141,Onando color (Onando-iro),54,65,65,,https://encycolorpedia.com/364141,encycolorpedia
#f08f90,One kin (0.6 kg) dye (Ikkonzome),240,143,144,,https://encycolorpedia.com/f08f90,encycolorpedia
#353839,Onyx,53,56,57,,https://encycolorpedia.com/353839,encycolorpedia
#a8c3bc,Opal,168,195,188,,https://encycolorpedia.com/a8c3bc,encycolorpedia
#b784a7,Opera mauve,183,132,167,,https://encycolorpedia.com/b784a7,encycolorpedia
#ff1b2d,Opera Red,255,27,45,,https://encycolorpedia.com/ff1b2d,encycolorpedia
#4d646c,Opposite flower color (Masuhana-iro),77,100,108,,https://encycolorpedia.com/4d646c,encycolorpedia
#ff6600,Orange,255,102,0,,https://encycolorpedia.com/ff6600,encycolorpedia
#ff7f00,Orange (color wheel),255,127,0,,https://encycolorpedia.com/ff7f00,encycolorpedia
#ff7538,Orange (Crayola),255,117,56,,https://encycolorpedia.com/ff7538,encycolorpedia
#ff5800,Orange (Pantone),255,88,0,,https://encycolorpedia.com/ff5800,encycolorpedia
#fb9902,Orange (RYB),251,153,2,,https://encycolorpedia.com/fb9902,encycolorpedia
#ff9f00,Orange peel,255,159,0,,https://encycolorpedia.com/ff9f00,encycolorpedia
#fa5b3d,Orange soda,250,91,61,,https://encycolorpedia.com/fa5b3d,encycolorpedia
#eb593d,Orange soda,235,89,61,,https://encycolorpedia.com/eb593d,encycolorpedia
#ff681f,Orange-red,255,104,31,,https://encycolorpedia.com/ff681f,encycolorpedia
#ff5349,Orange-red (Crayola),255,83,73,,https://encycolorpedia.com/ff5349,encycolorpedia
#f5bd1f,Orange-yellow,245,189,31,,https://encycolorpedia.com/f5bd1f,encycolorpedia
#f8d568,Orange-yellow (Crayola),248,213,104,,https://encycolorpedia.com/f8d568,encycolorpedia
#da70d6,Orchid,218,112,214,,https://encycolorpedia.com/da70d6,encycolorpedia
#e29cd2,Orchid (Crayola),226,156,210,,https://encycolorpedia.com/e29cd2,encycolorpedia
#f2bdcd,Orchid pink,242,189,205,,https://encycolorpedia.com/f2bdcd,encycolorpedia
#fb4f14,Orioles orange,251,79,20,,https://encycolorpedia.com/fb4f14,encycolorpedia
#841617,OU Crimson red,132,22,23,,https://encycolorpedia.com/841617,encycolorpedia
#414a4c,Outer space,65,74,76,,https://encycolorpedia.com/414a4c,encycolorpedia
#2d383a,Outer space (Crayola),45,56,58,,https://encycolorpedia.com/2d383a,encycolorpedia
#ff6e4a,Outrageous Orange,255,110,74,,https://encycolorpedia.com/ff6e4a,encycolorpedia
#e35c38,Overdyed/refreshed red-brown (Sohi),227,92,56,,https://encycolorpedia.com/e35c38,encycolorpedia
#2147,Oxford blue,33,71,0,,https://encycolorpedia.com/#2147,encycolorpedia
#6d9a79,Oxley,109,154,121,,https://encycolorpedia.com/6d9a79,encycolorpedia
#1ca9c9,Pacific blue,28,169,201,,https://encycolorpedia.com/1ca9c9,encycolorpedia
#6b4947,Painite,107,73,71,,https://encycolorpedia.com/6b4947,encycolorpedia
#6600,Pakistan green,102,0,0,,https://encycolorpedia.com/#6600,encycolorpedia
#273be2,Palatinate blue,39,59,226,,https://encycolorpedia.com/273be2,encycolorpedia
#682860,Palatinate purple,104,40,96,,https://encycolorpedia.com/682860,encycolorpedia
#8c9c76,Pale blue (Usuao),140,156,118,,https://encycolorpedia.com/8c9c76,encycolorpedia
#afeeee,Pale Blue / Pale Turquoise,175,238,238,,https://encycolorpedia.com/afeeee,encycolorpedia
#987654,Pale Brown,152,118,84,,https://encycolorpedia.com/987654,encycolorpedia
#9bc4e2,Pale cerulean,155,196,226,,https://encycolorpedia.com/9bc4e2,encycolorpedia
#ddadaf,Pale Chestnut,221,173,175,,https://encycolorpedia.com/ddadaf,encycolorpedia
#abcdef,Pale Cornflower Blue,171,205,239,,https://encycolorpedia.com/abcdef,encycolorpedia
#87d3f8,Pale Cyan,135,211,248,,https://encycolorpedia.com/87d3f8,encycolorpedia
#aa8736,Pale fallen leaves (Aokuchiba),170,135,54,,https://encycolorpedia.com/aa8736,encycolorpedia
#eee8aa,Pale goldenrod,238,232,170,,https://encycolorpedia.com/eee8aa,encycolorpedia
#98fb98,Pale Green,152,251,152,,https://encycolorpedia.com/98fb98,encycolorpedia
#749f8d,Pale green onion (Mizuasagi),116,159,141,,https://encycolorpedia.com/749f8d,encycolorpedia
#ffa565,Pale incense (Usukō),255,165,101,,https://encycolorpedia.com/ffa565,encycolorpedia
#dcd0ff,Pale lavender,220,208,255,,https://encycolorpedia.com/dcd0ff,encycolorpedia
#f984e5,Pale Magenta,249,132,229,,https://encycolorpedia.com/f984e5,encycolorpedia
#ff99cc,Pale Magenta-Pink,255,153,204,,https://encycolorpedia.com/ff99cc,encycolorpedia
#bba46d,Pale oak (Aoshirotsurubami),187,164,109,,https://encycolorpedia.com/bba46d,encycolorpedia
#fca474,Pale persimmon (Usugaki),252,164,116,,https://encycolorpedia.com/fca474,encycolorpedia
#fadadd,Pale pink,250,218,221,,https://encycolorpedia.com/fadadd,encycolorpedia
#fae6fa,Pale purple (Pantone),250,230,250,,https://encycolorpedia.com/fae6fa,encycolorpedia
#db7093,Pale red-violet,219,112,147,,https://encycolorpedia.com/db7093,encycolorpedia
#96ded1,Pale robin egg blue,150,222,209,,https://encycolorpedia.com/96ded1,encycolorpedia
#c9c0bb,Pale silver,201,192,187,,https://encycolorpedia.com/c9c0bb,encycolorpedia
#ecebbd,Pale spring bud,236,235,189,,https://encycolorpedia.com/ecebbd,encycolorpedia
#bc987e,Pale taupe,188,152,126,,https://encycolorpedia.com/bc987e,encycolorpedia
#cc99ff,Pale Violet,204,153,255,,https://encycolorpedia.com/cc99ff,encycolorpedia
#8db255,Pale young green onion (Usumoegi),141,178,85,,https://encycolorpedia.com/8db255,encycolorpedia
#6f9940,Palm Leaf,111,153,64,,https://encycolorpedia.com/6f9940,encycolorpedia
#0040be,Panasonic blue,0,64,190,,https://encycolorpedia.com/0040be,encycolorpedia
#78184a,Pansy purple,120,24,74,,https://encycolorpedia.com/78184a,encycolorpedia
#009b7d,Paolo Veronese green,0,155,125,,https://encycolorpedia.com/009b7d,encycolorpedia
#ffefd5,Papaya whip,255,239,213,,https://encycolorpedia.com/ffefd5,encycolorpedia
#e63e62,Paradise pink,230,62,98,,https://encycolorpedia.com/e63e62,encycolorpedia
#7eb6ff,Parakeet Blue,126,182,255,,https://encycolorpedia.com/7eb6ff,encycolorpedia
#d998a0,Parrot Pink,217,152,160,,https://encycolorpedia.com/d998a0,encycolorpedia
#aec6cf,Pastel blue,174,198,207,,https://encycolorpedia.com/aec6cf,encycolorpedia
#836953,Pastel brown,131,105,83,,https://encycolorpedia.com/836953,encycolorpedia
#cfcfc4,Pastel gray,207,207,196,,https://encycolorpedia.com/cfcfc4,encycolorpedia
#77dd77,Pastel green,119,221,119,,https://encycolorpedia.com/77dd77,encycolorpedia
#f49ac2,Pastel magenta,244,154,194,,https://encycolorpedia.com/f49ac2,encycolorpedia
#ffb347,Pastel orange,255,179,71,,https://encycolorpedia.com/ffb347,encycolorpedia
#dea5a4,Pastel pink,222,165,164,,https://encycolorpedia.com/dea5a4,encycolorpedia
#b39eb5,Pastel purple,179,158,181,,https://encycolorpedia.com/b39eb5,encycolorpedia
#ff6961,Pastel red,255,105,97,,https://encycolorpedia.com/ff6961,encycolorpedia
#cb99c9,Pastel violet,203,153,201,,https://encycolorpedia.com/cb99c9,encycolorpedia
#fdfd96,Pastel yellow,253,253,150,,https://encycolorpedia.com/fdfd96,encycolorpedia
#407a52,Patina (Rokushō),64,122,82,,https://encycolorpedia.com/407a52,encycolorpedia
#800080,Patriarch,128,0,128,,https://encycolorpedia.com/800080,encycolorpedia
#d9b611,Patrinia flowers (Patrinia scabiosaefolia) (Ominaeshi),217,182,17,,https://encycolorpedia.com/d9b611,encycolorpedia
#ffe5b4,Peach,255,229,180,,https://encycolorpedia.com/ffe5b4,encycolorpedia
#f39998,Peach Burst,243,153,152,,https://encycolorpedia.com/f39998,encycolorpedia
#ffdab9,Peach puff,255,218,185,,https://encycolorpedia.com/ffdab9,encycolorpedia
#f47983,Peach-colored (Momo-iro),244,121,131,,https://encycolorpedia.com/f47983,encycolorpedia
#ffcc99,Peach-orange,255,204,153,,https://encycolorpedia.com/ffcc99,encycolorpedia
#fadfad,Peach-yellow,250,223,173,,https://encycolorpedia.com/fadfad,encycolorpedia
#d1e231,Pear,209,226,49,,https://encycolorpedia.com/d1e231,encycolorpedia
#eae0c8,Pearl,234,224,200,,https://encycolorpedia.com/eae0c8,encycolorpedia
#88d8c0,Pearl Aqua,136,216,192,,https://encycolorpedia.com/88d8c0,encycolorpedia
#b768a2,Pearly purple,183,104,162,,https://encycolorpedia.com/b768a2,encycolorpedia
#f5f3ef,Penguin White,245,243,239,,https://encycolorpedia.com/f5f3ef,encycolorpedia
#e6e200,Peridot,230,226,0,,https://encycolorpedia.com/e6e200,encycolorpedia
#c3cde6,Periwinkle (Crayola),195,205,230,,https://encycolorpedia.com/c3cde6,encycolorpedia
#e12c2c,Permanent Geranium Lake,225,44,44,,https://encycolorpedia.com/e12c2c,encycolorpedia
#1c39bb,Persian blue,28,57,187,,https://encycolorpedia.com/1c39bb,encycolorpedia
#00a693,Persian green,0,166,147,,https://encycolorpedia.com/00a693,encycolorpedia
#32127a,Persian indigo,50,18,122,,https://encycolorpedia.com/32127a,encycolorpedia
#d99058,Persian orange,217,144,88,,https://encycolorpedia.com/d99058,encycolorpedia
#f77fbe,Persian pink,247,127,190,,https://encycolorpedia.com/f77fbe,encycolorpedia
#701c1c,Persian plum,112,28,28,,https://encycolorpedia.com/701c1c,encycolorpedia
#cc3333,Persian red,204,51,51,,https://encycolorpedia.com/cc3333,encycolorpedia
#fe28a2,Persian rose,254,40,162,,https://encycolorpedia.com/fe28a2,encycolorpedia
#ec5800,Persimmon,236,88,0,,https://encycolorpedia.com/ec5800,encycolorpedia
#934337,Persimmon-juice color (Kakishibu-iro),147,67,55,,https://encycolorpedia.com/934337,encycolorpedia
#cd853f,Peru,205,133,63,,https://encycolorpedia.com/cd853f,encycolorpedia
#8ba8b7,Pewter Blue,139,168,183,,https://encycolorpedia.com/8ba8b7,encycolorpedia
#0038a7,Philippine blue,0,56,167,,https://encycolorpedia.com/0038a7,encycolorpedia
#6e3a07,Philippine bronze,110,58,7,,https://encycolorpedia.com/6e3a07,encycolorpedia
#5d1916,Philippine brown,93,25,22,,https://encycolorpedia.com/5d1916,encycolorpedia
#b17304,Philippine gold,177,115,4,,https://encycolorpedia.com/b17304,encycolorpedia
#8c8c8c,Philippine gray,140,140,140,,https://encycolorpedia.com/8c8c8c,encycolorpedia
#8543,Philippine green,133,67,0,,https://encycolorpedia.com/#8543,encycolorpedia
#ff7300,Philippine orange,255,115,0,,https://encycolorpedia.com/ff7300,encycolorpedia
#fa1a8e,Philippine pink,250,26,142,,https://encycolorpedia.com/fa1a8e,encycolorpedia
#ce1127,Philippine red,206,17,39,,https://encycolorpedia.com/ce1127,encycolorpedia
#b3b3b3,Philippine silver,179,179,179,,https://encycolorpedia.com/b3b3b3,encycolorpedia
#81007f,Philippine violet,129,0,127,,https://encycolorpedia.com/81007f,encycolorpedia
#fecb00,Philippine yellow,254,203,0,,https://encycolorpedia.com/fecb00,encycolorpedia
#df00ff,Phlox,223,0,255,,https://encycolorpedia.com/df00ff,encycolorpedia
#000f89,Phthalo blue,0,15,137,,https://encycolorpedia.com/000f89,encycolorpedia
#123524,Phthalo green,18,53,36,,https://encycolorpedia.com/123524,encycolorpedia
#45b1e8,Picton blue,69,177,232,,https://encycolorpedia.com/45b1e8,encycolorpedia
#c30b4e,Pictorial carmine,195,11,78,,https://encycolorpedia.com/c30b4e,encycolorpedia
#fddde6,Piggy pink,253,221,230,,https://encycolorpedia.com/fddde6,encycolorpedia
#01796f,Pine green,1,121,111,,https://encycolorpedia.com/01796f,encycolorpedia
#454d32,Pine needle color (Matsuba-iro),69,77,50,,https://encycolorpedia.com/454d32,encycolorpedia
#2a2f23,Pine tree,42,47,35,,https://encycolorpedia.com/2a2f23,encycolorpedia
#563c0d,Pineapple,86,60,13,,https://encycolorpedia.com/563c0d,encycolorpedia
#ffc0cb,Pink,255,192,203,,https://encycolorpedia.com/ffc0cb,encycolorpedia
#d74894,Pink (Pantone),215,72,148,,https://encycolorpedia.com/d74894,encycolorpedia
#fc74fd,Pink flamingo,252,116,253,,https://encycolorpedia.com/fc74fd,encycolorpedia
#ffddf4,Pink lace,255,221,244,,https://encycolorpedia.com/ffddf4,encycolorpedia
#d8b2d1,Pink lavender,216,178,209,,https://encycolorpedia.com/d8b2d1,encycolorpedia
#e7accf,Pink pearl,231,172,207,,https://encycolorpedia.com/e7accf,encycolorpedia
