"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"12564","HKS 55 N","55-N","#007B63","0","123","99","168.29","100.0","24.12","100.0","0.0","19.51","51.76","ColorNerd","hks"
"12565","HKS 56 N","56-N","#156459","21","100","89","171.65","65.29","23.73","79.0","0.0","11.0","60.78","ColorNerd","hks"
"12566","HKS 57 N","57-N","#008554","0","133","84","157.89","100.0","26.08","100.0","0.0","36.84","47.84","ColorNerd","hks"
"12567","HKS 58 N","58-N","#47704F","71","112","79","131.71","22.4","35.88","36.61","0.0","29.46","56.08","ColorNerd","hks"
"12568","HKS 59 N","59-N","#008089","0","128","137","183.94","100.0","26.86","100.0","6.57","0.0","46.27","ColorNerd","hks"
"12569","HKS 60 N","60-N","#4A993F","74","153","63","112.67","41.67","42.35","51.63","0.0","58.82","40.0","ColorNerd","hks"
"12570","HKS 61 N","61-N","#446344","68","99","68","120.0","18.56","32.75","31.31","0.0","31.31","61.18","ColorNerd","hks"
"12571","HKS 62 N","62-N","#787940","120","121","64","61.05","30.81","36.27","0.83","0.0","47.11","52.55","ColorNerd","hks"
"12572","HKS 63 N","63-N","#5C8649","92","134","73","101.31","29.47","40.59","31.34","0.0","45.52","47.45","ColorNerd","hks"
"12573","HKS 64 N","64-N","#28A144","40","161","68","133.88","60.2","39.41","75.16","0.0","57.76","36.86","ColorNerd","hks"
"12574","HKS 65 N","65-N","#50B543","80","181","67","113.16","45.97","48.63","55.8","0.0","62.98","29.02","ColorNerd","hks"
"12575","HKS 66 N","66-N","#7DBB2A","125","187","42","85.66","63.32","44.9","33.16","0.0","77.54","26.67","ColorNerd","hks"
"12576","HKS 67 N","67-N","#86C12E","134","193","46","84.08","61.51","46.86","30.57","0.0","76.17","24.31","ColorNerd","hks"
"12577","HKS 68 N","68-N","#D4BA28","212","186","40","50.93","68.25","49.41","0.0","12.26","81.13","16.86","ColorNerd","hks"
"12578","HKS 69 N","69-N","#D6CA18","214","202","24","56.21","79.83","46.67","0.0","5.61","88.79","16.08","ColorNerd","hks"
"12579","HKS 71 N","71-N","#E29E3E","226","158","62","35.12","73.87","56.47","0.0","30.09","72.57","11.37","ColorNerd","hks"
"12580","HKS 72 N","72-N","#DC9035","220","144","53","32.69","70.46","53.53","0.0","34.55","75.91","13.73","ColorNerd","hks"
"12581","HKS 73 N","73-N","#B57E40","181","126","64","31.79","47.76","48.04","0.0","30.39","64.64","29.02","ColorNerd","hks"
"12582","HKS 74 N","74-N","#997042","153","112","66","31.72","39.73","42.94","0.0","26.8","56.86","40.0","ColorNerd","hks"
"12583","HKS 75 N","75-N","#8D7545","141","117","69","40.0","34.29","41.18","0.0","17.02","51.06","44.71","ColorNerd","hks"
"12584","HKS 76 N","76-N","#645243","100","82","67","27.27","19.76","32.75","0.0","18.0","33.0","60.78","ColorNerd","hks"
"12585","HKS 77 N","77-N","#725547","114","85","71","19.53","23.24","36.27","0.0","25.44","37.72","55.29","ColorNerd","hks"
"12586","HKS 78 N","78-N","#8C5745","140","87","69","15.21","33.97","40.98","0.0","37.86","50.71","45.1","ColorNerd","hks"
"12587","HKS 81 N","81-N","#CD6740","205","103","64","16.6","58.51","52.75","0.0","49.76","68.78","19.61","ColorNerd","hks"
"12588","HKS 82 N","82-N","#B65B42","182","91","66","12.93","46.77","48.63","0.0","50.0","63.74","28.63","ColorNerd","hks"
"12589","HKS 83 N","83-N","#8B4D45","139","77","69","6.86","33.65","40.78","0.0","44.6","50.36","45.49","ColorNerd","hks"
"12590","HKS 84 N","84-N","#7A4F4A","122","79","74","6.25","24.49","38.43","0.0","35.25","39.34","52.16","ColorNerd","hks"
"12591","HKS 88 N","88-N","#43403E","67","64","62","24.0","3.88","25.29","0.0","4.48","7.46","73.73","ColorNerd","hks"
"12592","HKS 89 N","89-N","#A59984","165","153","132","38.18","15.49","58.24","0.0","7.27","20.0","35.29","ColorNerd","hks"
"12593","HKS 90 N","90-N","#544946","84","73","70","12.86","9.09","30.2","0.0","13.1","16.67","67.06","ColorNerd","hks"
"12594","HKS 91 N","91-N","#9AA29C","154","162","156","135.0","4.12","61.96","4.94","0.0","3.7","36.47","ColorNerd","hks"
"12595","HKS 92 N","92-N","#6A7070","106","112","112","180.0","2.75","42.75","5.36","0.0","0.0","56.08","ColorNerd","hks"
"12596","HKS 93 N","93-N","#535A5F","83","90","95","205.0","6.74","34.9","12.63","5.26","0.0","62.75","ColorNerd","hks"
"12597","HKS 95 N","95-N","#8F9085","143","144","133","65.45","4.72","54.31","0.69","0.0","7.64","43.53","ColorNerd","hks"
"12598","HKS 96 N","96-N","#8A8780","138","135","128","42.0","4.1","52.16","0.0","2.17","7.25","45.88","ColorNerd","hks"
"12599","HKS 97 N","97-N","#414440","65","68","64","105.0","3.03","25.88","4.41","0.0","5.88","73.33","ColorNerd","hks"
"12600","HKS 2 Z","2-Z","#E4CD2B","228","205","43","52.54","77.41","53.14","0.0","10.09","81.14","10.59","ColorNerd","hks"
"12601","HKS 3 Z","3-Z","#E6C930","230","201","48","50.44","78.45","54.51","0.0","12.61","79.13","9.8","ColorNerd","hks"
"12602","HKS 4 Z","4-Z","#ECBA38","236","186","56","43.33","82.57","57.25","0.0","21.19","76.27","7.45","ColorNerd","hks"
"12603","HKS 5 Z","5-Z","#EDB43E","237","180","62","40.46","82.94","58.63","0.0","24.05","73.84","7.06","ColorNerd","hks"
"12604","HKS 6 Z","6-Z","#F2A142","242","161","66","32.39","87.13","60.39","0.0","33.47","72.73","5.1","ColorNerd","hks"
"12605","HKS 7 Z","7-Z","#F4873D","244","135","61","24.26","89.27","59.8","0.0","44.67","75.0","4.31","ColorNerd","hks"
"12606","HKS 8 Z","8-Z","#F17842","241","120","66","18.51","86.21","60.2","0.0","50.21","72.61","5.49","ColorNerd","hks"
"12607","HKS 10 Z","10-Z","#EB6141","235","97","65","11.29","80.95","58.82","0.0","58.72","72.34","7.84","ColorNerd","hks"
"12608","HKS 12 Z","12-Z","#E35340","227","83","64","6.99","74.43","57.06","0.0","63.44","71.81","10.98","ColorNerd","hks"
"12609","HKS 13 Z","13-Z","#E45447","228","84","71","4.97","74.41","58.63","0.0","63.16","68.86","10.59","ColorNerd","hks"
"12610","HKS 14 Z","14-Z","#E65D56","230","93","86","2.92","74.23","61.96","0.0","59.57","62.61","9.8","ColorNerd","hks"
"12611","HKS 15 Z","15-Z","#DC4F57","220","79","87","356.6","66.82","58.63","0.0","64.09","60.45","13.73","ColorNerd","hks"
"12612","HKS 16 Z","16-Z","#CA555A","202","85","90","357.44","52.47","56.27","0.0","57.92","55.45","20.78","ColorNerd","hks"
"12613","HKS 18 Z","18-Z","#994E5A","153","78","90","350.4","32.47","45.29","0.0","49.02","41.18","40.0","ColorNerd","hks"
"12614","HKS 22 Z","22-Z","#DD4F49","221","79","73","2.43","68.52","57.65","0.0","64.25","66.97","13.33","ColorNerd","hks"
