"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"11335","Sweet Romance","DE5044","#FFC4DD","255","196","221","334.58","100.0","88.43","0.0","23.14","13.33","0.0","ColorNerd","dunn-edwards"
"11336","Taffy Pink","DE5045","#FEA6C8","254","166","200","336.82","97.78","82.35","0.0","34.65","21.26","0.39","ColorNerd","dunn-edwards"
"11337","Carnation","DE5046","#F485AC","244","133","172","338.92","83.46","73.92","0.0","45.49","29.51","4.31","ColorNerd","dunn-edwards"
"11338","Love Letter","DE5047","#E4658E","228","101","142","340.63","70.17","64.51","0.0","55.7","37.72","10.59","ColorNerd","dunn-edwards"
"11339","Pink Punch","DE5048","#D04A70","208","74","112","342.99","58.77","55.29","0.0","64.42","46.15","18.43","ColorNerd","dunn-edwards"
"11340","Early Blossom","DE5049","#FFE5ED","255","229","237","341.54","100.0","94.9","0.0","10.2","7.06","0.0","ColorNerd","dunn-edwards"
"11341","Creamy Strawberry","DE5050","#FCD2DF","252","210","223","341.43","87.5","90.59","0.0","16.67","11.51","1.18","ColorNerd","dunn-edwards"
"11342","Berries 'n' Cream","DE5051","#F2B8CA","242","184","202","341.38","69.05","83.53","0.0","23.97","16.53","5.1","ColorNerd","dunn-edwards"
"11343","Love Potion","DE5052","#E398AF","227","152","175","341.6","57.25","74.31","0.0","33.04","22.91","10.98","ColorNerd","dunn-edwards"
"11344","First Love","DE5053","#CF758A","207","117","138","346.0","48.39","63.53","0.0","43.48","33.33","18.82","ColorNerd","dunn-edwards"
"11345","Candied Apple","DE5054","#B95B6D","185","91","109","348.51","40.17","54.12","0.0","50.81","41.08","27.45","ColorNerd","dunn-edwards"
"11346","Merlot","DE5055","#A44A56","164","74","86","352.0","37.82","46.67","0.0","54.88","47.56","35.69","ColorNerd","dunn-edwards"
"11347","Sweetly","DE5056","#FFE5EF","255","229","239","336.92","100.0","94.9","0.0","10.2","6.27","0.0","ColorNerd","dunn-edwards"
"11348","Ballet Slipper","DE5057","#FFDAE8","255","218","232","337.3","100.0","92.75","0.0","14.51","9.02","0.0","ColorNerd","dunn-edwards"
"11349","Cherry Blush","DE5058","#FFC9DD","255","201","221","337.78","100.0","89.41","0.0","21.18","13.33","0.0","ColorNerd","dunn-edwards"
"11350","Heartfelt","DE5059","#FFADC9","255","173","201","339.51","100.0","83.92","0.0","32.16","21.18","0.0","ColorNerd","dunn-edwards"
"11351","Rock 'n' Rose","DE5060","#FC8AAA","252","138","170","343.16","95.0","76.47","0.0","45.24","32.54","1.18","ColorNerd","dunn-edwards"
"11352","Cupid's Arrow","DE5061","#EE6B8B","238","107","139","345.34","79.39","67.65","0.0","55.04","41.6","6.67","ColorNerd","dunn-edwards"
"11353","Rosy Cheeks","DE5062","#DC506E","220","80","110","347.14","66.67","58.82","0.0","63.64","50.0","13.73","ColorNerd","dunn-edwards"
