"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"12253","Plummett","272","#8D8D8B","141","141","139","60.0","0.87","54.9","0.0","0.0","1.42","44.71","ColorNerd","farrow-ball"
"12254","Skimming Stone","241","#DFD6CB","223","214","203","33.0","23.81","83.53","0.0","4.04","8.97","12.55","ColorNerd","farrow-ball"
"12255","Elephant's Breath","229","#CCBFB3","204","191","179","28.8","19.69","75.1","0.0","6.37","12.25","20.0","ColorNerd","farrow-ball"
"12256","Dove Tale","267","#BBB1AB","187","177","171","22.5","10.53","70.2","0.0","5.35","8.56","26.67","ColorNerd","farrow-ball"
"12257","Charleston Gray","243","#9F9389","159","147","137","27.27","10.28","58.04","0.0","7.55","13.84","37.65","ColorNerd","farrow-ball"
"12258","London Clay","244","#786963","120","105","99","17.14","9.59","42.94","0.0","12.5","17.5","52.94","ColorNerd","farrow-ball"
"12259","Brinjal","222","#5D3B42","93","59","66","347.65","22.37","29.8","0.0","36.56","29.03","63.53","ColorNerd","farrow-ball"
"12260","Jitney","293","#C4B2A2","196","178","162","28.24","22.37","70.2","0.0","9.18","17.35","23.14","ColorNerd","farrow-ball"
"12261","Peignoir","286","#D6C8C3","214","200","195","15.79","18.81","80.2","0.0","6.54","8.88","16.08","ColorNerd","farrow-ball"
"12262","Calluna","270","#CCC8CE","204","200","206","280.0","5.77","79.61","0.97","2.91","0.0","19.22","ColorNerd","farrow-ball"
"12263","Brassica","271","#8D8089","141","128","137","318.46","5.39","52.75","0.0","9.22","2.84","44.71","ColorNerd","farrow-ball"
"12264","Pelt","254","#50414C","80","65","76","316.0","10.34","28.43","0.0","18.75","5.0","68.63","ColorNerd","farrow-ball"
"12265","Paean Black","294","#494248","73","66","72","308.57","5.04","27.25","0.0","9.59","1.37","71.37","ColorNerd","farrow-ball"
"12266","Middleton Pink","245","#FDE7E5","253","231","229","5.0","85.71","94.51","0.0","8.7","9.49","0.78","ColorNerd","farrow-ball"
"12267","Calamine","230","#E6D1CB","230","209","203","13.33","35.06","84.9","0.0","9.13","11.74","9.8","ColorNerd","farrow-ball"
"12268","Nancy's Blushes","278","#ECB7B8","236","183","184","358.87","58.24","82.16","0.0","22.46","22.03","7.45","ColorNerd","farrow-ball"
"12269","Red Earth","64","#C57B67","197","123","103","12.77","44.76","58.82","0.0","37.56","47.72","22.75","ColorNerd","farrow-ball"
"12270","Picture Gallery Red","42","#A15A4D","161","90","77","9.29","35.29","46.67","0.0","44.1","52.17","36.86","ColorNerd","farrow-ball"
