"Index","Color Name","ID","Hex","Red","Green","Blue","Hue","Saturation","Luminance","Cyan","Magenta","Yellow","Key","Source","System"
"18141","Mauvetone","mp999","#D5AAAA","213","170","170","0.0","33.86","75.1","0.0","20.19","20.19","16.47","ColorNerd","neenah"
"18142","Mehndi Red","mp12429","#A62E18","166","46","24","9.3","74.74","37.25","0.0","72.29","85.54","34.9","ColorNerd","neenah"
"18143","Melancholy Mauve","mp5180","#8B555F","139","85","95","348.89","24.11","43.92","0.0","38.85","31.65","45.49","ColorNerd","neenah"
"18144","Melody","mp1223","#EF9E6D","239","158","109","22.62","80.25","68.24","0.0","33.89","54.39","6.27","ColorNerd","neenah"
"18145","Mesa Red","mp3366","#C07870","192","120","112","6.0","38.83","59.61","0.0","37.5","41.67","24.71","ColorNerd","neenah"
"18146","Meso Red","mp11850","#EC8E73","236","142","115","13.39","76.1","68.82","0.0","39.83","51.27","7.45","ColorNerd","neenah"
"18147","Midnight Sun","mp12876","#E37449","227","116","73","16.75","73.33","58.82","0.0","48.9","67.84","10.98","ColorNerd","neenah"
"18148","Mineral Hill","mp11661","#D99B78","217","155","120","21.65","56.07","66.08","0.0","28.57","44.7","14.9","ColorNerd","neenah"
"18149","Minium Red","mp7856","#C86B51","200","107","81","13.11","51.97","55.1","0.0","46.5","59.5","21.57","ColorNerd","neenah"
"18150","Moline Orange","mp170","#E06D36","224","109","54","19.41","73.28","54.51","0.0","51.34","75.89","12.16","ColorNerd","neenah"
"18151","Motherwort Pink","mp993","#C89BA1","200","155","161","352.0","29.03","69.61","0.0","22.5","19.5","21.57","ColorNerd","neenah"
"18152","Mountain Majesty","mp4649","#925D66","146","93","102","349.81","22.18","46.86","0.0","36.3","30.14","42.75","ColorNerd","neenah"
"18153","Murex Purple","mp3563","#884B77","136","75","119","316.72","28.91","41.37","0.0","44.85","12.5","46.67","ColorNerd","neenah"
"18154","Native Copper","mp8843","#B1574F","177","87","79","4.9","38.58","50.2","0.0","50.85","55.37","30.59","ColorNerd","neenah"
"18155","Oenophile","mp274","#A8055F","168","5","95","326.87","94.22","33.92","0.0","97.02","43.45","34.12","ColorNerd","neenah"
"18156","Orange County","mp7869","#D07A5A","208","122","90","16.27","55.66","58.43","0.0","41.35","56.73","18.43","ColorNerd","neenah"
"18157","Orange Cowry","mp13189","#CF6034","207","96","52","17.03","61.75","50.78","0.0","53.62","74.88","18.82","ColorNerd","neenah"
"18158","Orange Ember","mp205","#D74B37","215","75","55","7.5","66.67","52.94","0.0","65.12","74.42","15.69","ColorNerd","neenah"
"18159","Orange Nature","mp10429","#C35F3C","195","95","60","15.56","52.94","50.0","0.0","51.28","69.23","23.53","ColorNerd","neenah"
